"CountryCode","SeriesCode","DESCRIPTION",
"HND_Atlantida_HN.AT_1420_HND001","SP.POP.TOTL","Data sources : Instituto Nacional de Estadística, Honduras; http://www.ine.gob.hn/. Data for year 2001-2014 is actual data from original source. Data for 2000 is extrapolation.",
"HND_Atlantida_HN.AT_1420_HND001","SP.POP.TOTL.ZS","Data sources : Instituto Nacional de Estadística, Honduras; http://www.ine.gob.hn/. Data for year 2001-2014 is actual data from original source. Data for 2000 is extrapolation.",
"HND_Choluteca_HN.CH_1421_HND002","SP.POP.TOTL","Data sources : Instituto Nacional de Estadística, Honduras; http://www.ine.gob.hn/. Data for year 2001-2014 is actual data from original source. Data for 2000 is extrapolation.",
"HND_Choluteca_HN.CH_1421_HND002","SP.POP.TOTL.ZS","Data sources : Instituto Nacional de Estadística, Honduras; http://www.ine.gob.hn/. Data for year 2001-2014 is actual data from original source. Data for 2000 is extrapolation.",
"HND_Colon_HN.CL_1422_HND003","SP.POP.TOTL","Data sources : Instituto Nacional de Estadística, Honduras; http://www.ine.gob.hn/. Data for year 2001-2014 is actual data from original source. Data for 2000 is extrapolation.",
"HND_Colon_HN.CL_1422_HND003","SP.POP.TOTL.ZS","Data sources : Instituto Nacional de Estadística, Honduras; http://www.ine.gob.hn/. Data for year 2001-2014 is actual data from original source. Data for 2000 is extrapolation.",
"HND_Comayagua_HN.CM_1423_HND004","SP.POP.TOTL","Data sources : Instituto Nacional de Estadística, Honduras; http://www.ine.gob.hn/. Data for year 2001-2014 is actual data from original source. Data for 2000 is extrapolation.",
"HND_Comayagua_HN.CM_1423_HND004","SP.POP.TOTL.ZS","Data sources : Instituto Nacional de Estadística, Honduras; http://www.ine.gob.hn/. Data for year 2001-2014 is actual data from original source. Data for 2000 is extrapolation.",
"HND_Copan_HN.CP_1424_HND005","SP.POP.TOTL","Data sources : Instituto Nacional de Estadística, Honduras; http://www.ine.gob.hn/. Data for year 2001-2014 is actual data from original source. Data for 2000 is extrapolation.",
"HND_Copan_HN.CP_1424_HND005","SP.POP.TOTL.ZS","Data sources : Instituto Nacional de Estadística, Honduras; http://www.ine.gob.hn/. Data for year 2001-2014 is actual data from original source. Data for 2000 is extrapolation.",
"HND_Cortes_HN.CR_1425_HND006","SP.POP.TOTL","Data sources : Instituto Nacional de Estadística, Honduras; http://www.ine.gob.hn/. Data for year 2001-2014 is actual data from original source. Data for 2000 is extrapolation.",
"HND_Cortes_HN.CR_1425_HND006","SP.POP.TOTL.ZS","Data sources : Instituto Nacional de Estadística, Honduras; http://www.ine.gob.hn/. Data for year 2001-2014 is actual data from original source. Data for 2000 is extrapolation.",
"HND_Francisco_Morazan_HN.FM_1426_HND008","SP.POP.TOTL","Data sources : Instituto Nacional de Estadística, Honduras; http://www.ine.gob.hn/. Data for year 2001-2014 is actual data from original source. Data for 2000 is extrapolation.",
"HND_Francisco_Morazan_HN.FM_1426_HND008","SP.POP.TOTL.ZS","Data sources : Instituto Nacional de Estadística, Honduras; http://www.ine.gob.hn/. Data for year 2001-2014 is actual data from original source. Data for 2000 is extrapolation.",
"HND_Gracias_A_Dios_HN.GD_1427_HND009","SP.POP.TOTL","Data sources : Instituto Nacional de Estadística, Honduras; http://www.ine.gob.hn/. Data for year 2001-2014 is actual data from original source. Data for 2000 is extrapolation.",
"HND_Gracias_A_Dios_HN.GD_1427_HND009","SP.POP.TOTL.ZS","Data sources : Instituto Nacional de Estadística, Honduras; http://www.ine.gob.hn/. Data for year 2001-2014 is actual data from original source. Data for 2000 is extrapolation.",
"HND_Intibuca_HN.IN_1428_HND010","SP.POP.TOTL","Data sources : Instituto Nacional de Estadística, Honduras; http://www.ine.gob.hn/. Data for year 2001-2014 is actual data from original source. Data for 2000 is extrapolation.",
"HND_Intibuca_HN.IN_1428_HND010","SP.POP.TOTL.ZS","Data sources : Instituto Nacional de Estadística, Honduras; http://www.ine.gob.hn/. Data for year 2001-2014 is actual data from original source. Data for 2000 is extrapolation.",
"HND_Islas_De_Bahia_HN.IB_1429_HND011","SP.POP.TOTL","Data sources : Instituto Nacional de Estadística, Honduras; http://www.ine.gob.hn/. Data for year 2001-2014 is actual data from original source. Data for 2000 is extrapolation.",
"HND_Islas_De_Bahia_HN.IB_1429_HND011","SP.POP.TOTL.ZS","Data sources : Instituto Nacional de Estadística, Honduras; http://www.ine.gob.hn/. Data for year 2001-2014 is actual data from original source. Data for 2000 is extrapolation.",
"HND_La_Paz_HN.LP_1430_HND012","SP.POP.TOTL","Data sources : Instituto Nacional de Estadística, Honduras; http://www.ine.gob.hn/. Data for year 2001-2014 is actual data from original source. Data for 2000 is extrapolation.",
"HND_La_Paz_HN.LP_1430_HND012","SP.POP.TOTL.ZS","Data sources : Instituto Nacional de Estadística, Honduras; http://www.ine.gob.hn/. Data for year 2001-2014 is actual data from original source. Data for 2000 is extrapolation.",
"HND_Lempira_HN.LE_1431_HND013","SP.POP.TOTL","Data sources : Instituto Nacional de Estadística, Honduras; http://www.ine.gob.hn/. Data for year 2001-2014 is actual data from original source. Data for 2000 is extrapolation.",
"HND_Lempira_HN.LE_1431_HND013","SP.POP.TOTL.ZS","Data sources : Instituto Nacional de Estadística, Honduras; http://www.ine.gob.hn/. Data for year 2001-2014 is actual data from original source. Data for 2000 is extrapolation.",
"HND_Ocotepeque_HN.OC_1433_HND014","SP.POP.TOTL","Data sources : Instituto Nacional de Estadística, Honduras; http://www.ine.gob.hn/. Data for year 2001-2014 is actual data from original source. Data for 2000 is extrapolation.",
"HND_Ocotepeque_HN.OC_1433_HND014","SP.POP.TOTL.ZS","Data sources : Instituto Nacional de Estadística, Honduras; http://www.ine.gob.hn/. Data for year 2001-2014 is actual data from original source. Data for 2000 is extrapolation.",
"HND_Olancho_HN.OL_1434_HND015","SP.POP.TOTL","Data sources : Instituto Nacional de Estadística, Honduras; http://www.ine.gob.hn/. Data for year 2001-2014 is actual data from original source. Data for 2000 is extrapolation.",
"HND_Olancho_HN.OL_1434_HND015","SP.POP.TOTL.ZS","Data sources : Instituto Nacional de Estadística, Honduras; http://www.ine.gob.hn/. Data for year 2001-2014 is actual data from original source. Data for 2000 is extrapolation.",
"HND_Paraiso_HN.EP_1435_HND016","SP.POP.TOTL","Data sources : Instituto Nacional de Estadística, Honduras; http://www.ine.gob.hn/. Data for year 2001-2014 is actual data from original source. Data for 2000 is extrapolation.",
"HND_Paraiso_HN.EP_1435_HND016","SP.POP.TOTL.ZS","Data sources : Instituto Nacional de Estadística, Honduras; http://www.ine.gob.hn/. Data for year 2001-2014 is actual data from original source. Data for 2000 is extrapolation.",
"HND_Santa_Barbara_HN.SB_1436_HND017","SP.POP.TOTL","Data sources : Instituto Nacional de Estadística, Honduras; http://www.ine.gob.hn/. Data for year 2001-2014 is actual data from original source. Data for 2000 is extrapolation.",
"HND_Santa_Barbara_HN.SB_1436_HND017","SP.POP.TOTL.ZS","Data sources : Instituto Nacional de Estadística, Honduras; http://www.ine.gob.hn/. Data for year 2001-2014 is actual data from original source. Data for 2000 is extrapolation.",
"HND_Valle_HN.VA_1437_HND018","SP.POP.TOTL","Data sources : Instituto Nacional de Estadística, Honduras; http://www.ine.gob.hn/. Data for year 2001-2014 is actual data from original source. Data for 2000 is extrapolation.",
"HND_Valle_HN.VA_1437_HND018","SP.POP.TOTL.ZS","Data sources : Instituto Nacional de Estadística, Honduras; http://www.ine.gob.hn/. Data for year 2001-2014 is actual data from original source. Data for 2000 is extrapolation.",
"HND_Yoro_HN.YO_1438_HND019","SP.POP.TOTL","Data sources : Instituto Nacional de Estadística, Honduras; http://www.ine.gob.hn/. Data for year 2001-2014 is actual data from original source. Data for 2000 is extrapolation.",
"HND_Yoro_HN.YO_1438_HND019","SP.POP.TOTL.ZS","Data sources : Instituto Nacional de Estadística, Honduras; http://www.ine.gob.hn/. Data for year 2001-2014 is actual data from original source. Data for 2000 is extrapolation.",
"HRV_Bjelovar-bilogora_HR.BB_988_HRV920","SP.POP.TOTL","Data source: Croatian Bureau of Statistics; http://www.dzs.hr/default_e.htm. Data for 2001 & 2011 is actual data from original data source. Data for 2000 & 2012-2014 is extrapolation and data for 2002-2010 is Interpolation.",
"HRV_Bjelovar-bilogora_HR.BB_988_HRV920","SP.POP.TOTL.ZS","Data source: Croatian Bureau of Statistics; http://www.dzs.hr/default_e.htm. Data for 2001 & 2011 is actual data from original data source. Data for 2000 & 2012-2014 is extrapolation and data for 2002-2010 is Interpolation.",
"HRV_Dubrovnik-neretva_HR.DN_989_HRV921","SP.POP.TOTL","Data source: Croatian Bureau of Statistics; http://www.dzs.hr/default_e.htm. Data for 2001 & 2011 is actual data from original data source. Data for 2000 & 2012-2014 is extrapolation and data for 2002-2010 is Interpolation.",
"HRV_Dubrovnik-neretva_HR.DN_989_HRV921","SP.POP.TOTL.ZS","Data source: Croatian Bureau of Statistics; http://www.dzs.hr/default_e.htm. Data for 2001 & 2011 is actual data from original data source. Data for 2000 & 2012-2014 is extrapolation and data for 2002-2010 is Interpolation.",
"HRV_Grad_Zagreb_HR.GZ_990_HRV922","SP.POP.TOTL","Data source: Croatian Bureau of Statistics; http://www.dzs.hr/default_e.htm. Data for 2001 & 2011 is actual data from original data source. Data for 2000 & 2012-2014 is extrapolation and data for 2002-2010 is Interpolation.",
"HRV_Grad_Zagreb_HR.GZ_990_HRV922","SP.POP.TOTL.ZS","Data source: Croatian Bureau of Statistics; http://www.dzs.hr/default_e.htm. Data for 2001 & 2011 is actual data from original data source. Data for 2000 & 2012-2014 is extrapolation and data for 2002-2010 is Interpolation.",
"HRV_Istra_HR.IS_991_HRV923","SP.POP.TOTL","Data source: Croatian Bureau of Statistics; http://www.dzs.hr/default_e.htm. Data for 2001 & 2011 is actual data from original data source. Data for 2000 & 2012-2014 is extrapolation and data for 2002-2010 is Interpolation.",
"HRV_Istra_HR.IS_991_HRV923","SP.POP.TOTL.ZS","Data source: Croatian Bureau of Statistics; http://www.dzs.hr/default_e.htm. Data for 2001 & 2011 is actual data from original data source. Data for 2000 & 2012-2014 is extrapolation and data for 2002-2010 is Interpolation.",
"HRV_Karlovac_HR.KA_992_HRV924","SP.POP.TOTL","Data source: Croatian Bureau of Statistics; http://www.dzs.hr/default_e.htm. Data for 2001 & 2011 is actual data from original data source. Data for 2000 & 2012-2014 is extrapolation and data for 2002-2010 is Interpolation.",
"HRV_Karlovac_HR.KA_992_HRV924","SP.POP.TOTL.ZS","Data source: Croatian Bureau of Statistics; http://www.dzs.hr/default_e.htm. Data for 2001 & 2011 is actual data from original data source. Data for 2000 & 2012-2014 is extrapolation and data for 2002-2010 is Interpolation.",
"HRV_Koprivnica-krizevci_HR.KK_993_HRV925","SP.POP.TOTL","Data source: Croatian Bureau of Statistics; http://www.dzs.hr/default_e.htm. Data for 2001 & 2011 is actual data from original data source. Data for 2000 & 2012-2014 is extrapolation and data for 2002-2010 is Interpolation.",
"HRV_Koprivnica-krizevci_HR.KK_993_HRV925","SP.POP.TOTL.ZS","Data source: Croatian Bureau of Statistics; http://www.dzs.hr/default_e.htm. Data for 2001 & 2011 is actual data from original data source. Data for 2000 & 2012-2014 is extrapolation and data for 2002-2010 is Interpolation.",
"HRV_Krapina-zagorje_HR.KZ_994_HRV926","SP.POP.TOTL","Data source: Croatian Bureau of Statistics; http://www.dzs.hr/default_e.htm. Data for 2001 & 2011 is actual data from original data source. Data for 2000 & 2012-2014 is extrapolation and data for 2002-2010 is Interpolation.",
"HRV_Krapina-zagorje_HR.KZ_994_HRV926","SP.POP.TOTL.ZS","Data source: Croatian Bureau of Statistics; http://www.dzs.hr/default_e.htm. Data for 2001 & 2011 is actual data from original data source. Data for 2000 & 2012-2014 is extrapolation and data for 2002-2010 is Interpolation.",
"HRV_Lika-senj_HR.LS_995_HRV927","SP.POP.TOTL","Data source: Croatian Bureau of Statistics; http://www.dzs.hr/default_e.htm. Data for 2001 & 2011 is actual data from original data source. Data for 2000 & 2012-2014 is extrapolation and data for 2002-2010 is Interpolation.",
"HRV_Lika-senj_HR.LS_995_HRV927","SP.POP.TOTL.ZS","Data source: Croatian Bureau of Statistics; http://www.dzs.hr/default_e.htm. Data for 2001 & 2011 is actual data from original data source. Data for 2000 & 2012-2014 is extrapolation and data for 2002-2010 is Interpolation.",
"HRV_Medimurje_HR.ME_996_HRV928","SP.POP.TOTL","Data source: Croatian Bureau of Statistics; http://www.dzs.hr/default_e.htm. Data for 2001 & 2011 is actual data from original data source. Data for 2000 & 2012-2014 is extrapolation and data for 2002-2010 is Interpolation.",
"HRV_Medimurje_HR.ME_996_HRV928","SP.POP.TOTL.ZS","Data source: Croatian Bureau of Statistics; http://www.dzs.hr/default_e.htm. Data for 2001 & 2011 is actual data from original data source. Data for 2000 & 2012-2014 is extrapolation and data for 2002-2010 is Interpolation.",
"HRV_Osijek-baranja_HR.OB_997_HRV929","SP.POP.TOTL","Data source: Croatian Bureau of Statistics; http://www.dzs.hr/default_e.htm. Data for 2001 & 2011 is actual data from original data source. Data for 2000 & 2012-2014 is extrapolation and data for 2002-2010 is Interpolation.",
"HRV_Osijek-baranja_HR.OB_997_HRV929","SP.POP.TOTL.ZS","Data source: Croatian Bureau of Statistics; http://www.dzs.hr/default_e.htm. Data for 2001 & 2011 is actual data from original data source. Data for 2000 & 2012-2014 is extrapolation and data for 2002-2010 is Interpolation.",
"HRV_Pozega-slavonija_HR.PS_998_HRV930","SP.POP.TOTL","Data source: Croatian Bureau of Statistics; http://www.dzs.hr/default_e.htm. Data for 2001 & 2011 is actual data from original data source. Data for 2000 & 2012-2014 is extrapolation and data for 2002-2010 is Interpolation.",
"HRV_Pozega-slavonija_HR.PS_998_HRV930","SP.POP.TOTL.ZS","Data source: Croatian Bureau of Statistics; http://www.dzs.hr/default_e.htm. Data for 2001 & 2011 is actual data from original data source. Data for 2000 & 2012-2014 is extrapolation and data for 2002-2010 is Interpolation.",
"HRV_Primorje-gorski_Kota_HR.PK_999_HRV931","SP.POP.TOTL","Data source: Croatian Bureau of Statistics; http://www.dzs.hr/default_e.htm. Data for 2001 & 2011 is actual data from original data source. Data for 2000 & 2012-2014 is extrapolation and data for 2002-2010 is Interpolation.",
"HRV_Primorje-gorski_Kota_HR.PK_999_HRV931","SP.POP.TOTL.ZS","Data source: Croatian Bureau of Statistics; http://www.dzs.hr/default_e.htm. Data for 2001 & 2011 is actual data from original data source. Data for 2000 & 2012-2014 is extrapolation and data for 2002-2010 is Interpolation.",
"HRV_Sibenik_HR.SI_1000_HRV965","SP.POP.TOTL","Data source: Croatian Bureau of Statistics; http://www.dzs.hr/default_e.htm. Data for 2001 & 2011 is actual data from original data source. Data for 2000 & 2012-2014 is extrapolation and data for 2002-2010 is Interpolation.",
"HRV_Sibenik_HR.SI_1000_HRV965","SP.POP.TOTL.ZS","Data source: Croatian Bureau of Statistics; http://www.dzs.hr/default_e.htm. Data for 2001 & 2011 is actual data from original data source. Data for 2000 & 2012-2014 is extrapolation and data for 2002-2010 is Interpolation.",
"HRV_Sisak-moslavina_HR.SM_1001_HRV966","SP.POP.TOTL","Data source: Croatian Bureau of Statistics; http://www.dzs.hr/default_e.htm. Data for 2001 & 2011 is actual data from original data source. Data for 2000 & 2012-2014 is extrapolation and data for 2002-2010 is Interpolation.",
"HRV_Sisak-moslavina_HR.SM_1001_HRV966","SP.POP.TOTL.ZS","Data source: Croatian Bureau of Statistics; http://www.dzs.hr/default_e.htm. Data for 2001 & 2011 is actual data from original data source. Data for 2000 & 2012-2014 is extrapolation and data for 2002-2010 is Interpolation.",
