"CountryCode","SeriesCode","Year","DESCRIPTION",
"ECU_Pichincha_EC.PI_22006_ECU019","SP.POP.TOTL","YR2011","The reference dates of the year are not specified in the original data source for 2011-14. It is assumed they are the same as the 2010 census which is November 28 for estimation purpose.",
"ECU_Pichincha_EC.PI_22006_ECU019","SP.POP.TOTL","YR2012","The reference dates of the year are not specified in the original data source for 2011-14. It is assumed they are the same as the 2010 census which is November 28 for estimation purpose.",
"ECU_Pichincha_EC.PI_22006_ECU019","SP.POP.TOTL","YR2013","The reference dates of the year are not specified in the original data source for 2011-14. It is assumed they are the same as the 2010 census which is November 28 for estimation purpose.",
"ECU_Pichincha_EC.PI_22006_ECU019","SP.POP.TOTL","YR2014","The reference dates of the year are not specified in the original data source for 2011-14. It is assumed they are the same as the 2010 census which is November 28 for estimation purpose.",
"ECU_Pichincha_EC.PI_22006_ECU019","SP.POP.TOTL","YR2015","The reference dates of the year are not specified in the original data source for 2011-14. It is assumed they are the same as the 2010 census which is November 28 for estimation purpose.",
"ECU_Pichincha_EC.PI_22006_ECU019","SP.POP.TOTL","YR2016","The reference dates of the year are not specified in the original data source for 2011-14. It is assumed they are the same as the 2010 census which is November 28 for estimation purpose.",
"ECU_Pichincha_EC.PI_22006_ECU019","SP.POP.TOTL.ZS","YR2000","The reference dates of the year are not specified in the original data source for 2011-14. It is assumed they are the same as the 2010 census which is November 28 for estimation purpose.",
"ECU_Pichincha_EC.PI_22006_ECU019","SP.POP.TOTL.ZS","YR2001","The reference dates of the year are not specified in the original data source for 2011-14. It is assumed they are the same as the 2010 census which is November 28 for estimation purpose.",
"ECU_Pichincha_EC.PI_22006_ECU019","SP.POP.TOTL.ZS","YR2002","The reference dates of the year are not specified in the original data source for 2011-14. It is assumed they are the same as the 2010 census which is November 28 for estimation purpose.",
"ECU_Pichincha_EC.PI_22006_ECU019","SP.POP.TOTL.ZS","YR2003","The reference dates of the year are not specified in the original data source for 2011-14. It is assumed they are the same as the 2010 census which is November 28 for estimation purpose.",
"ECU_Pichincha_EC.PI_22006_ECU019","SP.POP.TOTL.ZS","YR2004","The reference dates of the year are not specified in the original data source for 2011-14. It is assumed they are the same as the 2010 census which is November 28 for estimation purpose.",
"ECU_Pichincha_EC.PI_22006_ECU019","SP.POP.TOTL.ZS","YR2005","The reference dates of the year are not specified in the original data source for 2011-14. It is assumed they are the same as the 2010 census which is November 28 for estimation purpose.",
"ECU_Pichincha_EC.PI_22006_ECU019","SP.POP.TOTL.ZS","YR2006","The reference dates of the year are not specified in the original data source for 2011-14. It is assumed they are the same as the 2010 census which is November 28 for estimation purpose.",
"ECU_Pichincha_EC.PI_22006_ECU019","SP.POP.TOTL.ZS","YR2007","The reference dates of the year are not specified in the original data source for 2011-14. It is assumed they are the same as the 2010 census which is November 28 for estimation purpose.",
"ECU_Pichincha_EC.PI_22006_ECU019","SP.POP.TOTL.ZS","YR2008","The reference dates of the year are not specified in the original data source for 2011-14. It is assumed they are the same as the 2010 census which is November 28 for estimation purpose.",
"ECU_Pichincha_EC.PI_22006_ECU019","SP.POP.TOTL.ZS","YR2009","The reference dates of the year are not specified in the original data source for 2011-14. It is assumed they are the same as the 2010 census which is November 28 for estimation purpose.",
"ECU_Pichincha_EC.PI_22006_ECU019","SP.POP.TOTL.ZS","YR2010","The reference dates of the year are not specified in the original data source for 2011-14. It is assumed they are the same as the 2010 census which is November 28 for estimation purpose.",
"ECU_Pichincha_EC.PI_22006_ECU019","SP.POP.TOTL.ZS","YR2011","The reference dates of the year are not specified in the original data source for 2011-14. It is assumed they are the same as the 2010 census which is November 28 for estimation purpose.",
"ECU_Pichincha_EC.PI_22006_ECU019","SP.POP.TOTL.ZS","YR2012","The reference dates of the year are not specified in the original data source for 2011-14. It is assumed they are the same as the 2010 census which is November 28 for estimation purpose.",
"ECU_Pichincha_EC.PI_22006_ECU019","SP.POP.TOTL.ZS","YR2013","The reference dates of the year are not specified in the original data source for 2011-14. It is assumed they are the same as the 2010 census which is November 28 for estimation purpose.",
"ECU_Pichincha_EC.PI_22006_ECU019","SP.POP.TOTL.ZS","YR2014","The reference dates of the year are not specified in the original data source for 2011-14. It is assumed they are the same as the 2010 census which is November 28 for estimation purpose.",
"ECU_Pichincha_EC.PI_22006_ECU019","SP.POP.TOTL.ZS","YR2015","The reference dates of the year are not specified in the original data source for 2011-14. It is assumed they are the same as the 2010 census which is November 28 for estimation purpose.",
"ECU_Pichincha_EC.PI_22006_ECU019","SP.POP.TOTL.ZS","YR2016","The reference dates of the year are not specified in the original data source for 2011-14. It is assumed they are the same as the 2010 census which is November 28 for estimation purpose.",
"ECU_Santa_Elena_EC.SE_22007_ECU024","SP.POP.TOTL","YR2000","The reference dates of the year are not specified in the original data source for 2011-14. It is assumed they are the same as the 2010 census which is November 28 for estimation purpose.",
"ECU_Santa_Elena_EC.SE_22007_ECU024","SP.POP.TOTL","YR2001","The reference dates of the year are not specified in the original data source for 2011-14. It is assumed they are the same as the 2010 census which is November 28 for estimation purpose.",
"ECU_Santa_Elena_EC.SE_22007_ECU024","SP.POP.TOTL","YR2002","The reference dates of the year are not specified in the original data source for 2011-14. It is assumed they are the same as the 2010 census which is November 28 for estimation purpose.",
"ECU_Santa_Elena_EC.SE_22007_ECU024","SP.POP.TOTL","YR2003","The reference dates of the year are not specified in the original data source for 2011-14. It is assumed they are the same as the 2010 census which is November 28 for estimation purpose.",
"ECU_Santa_Elena_EC.SE_22007_ECU024","SP.POP.TOTL","YR2004","The reference dates of the year are not specified in the original data source for 2011-14. It is assumed they are the same as the 2010 census which is November 28 for estimation purpose.",
"ECU_Santa_Elena_EC.SE_22007_ECU024","SP.POP.TOTL","YR2005","The reference dates of the year are not specified in the original data source for 2011-14. It is assumed they are the same as the 2010 census which is November 28 for estimation purpose.",
"ECU_Santa_Elena_EC.SE_22007_ECU024","SP.POP.TOTL","YR2006","The reference dates of the year are not specified in the original data source for 2011-14. It is assumed they are the same as the 2010 census which is November 28 for estimation purpose.",
"ECU_Santa_Elena_EC.SE_22007_ECU024","SP.POP.TOTL","YR2007","The reference dates of the year are not specified in the original data source for 2011-14. It is assumed they are the same as the 2010 census which is November 28 for estimation purpose.",
"ECU_Santa_Elena_EC.SE_22007_ECU024","SP.POP.TOTL","YR2008","The reference dates of the year are not specified in the original data source for 2011-14. It is assumed they are the same as the 2010 census which is November 28 for estimation purpose.",
"ECU_Santa_Elena_EC.SE_22007_ECU024","SP.POP.TOTL","YR2009","The reference dates of the year are not specified in the original data source for 2011-14. It is assumed they are the same as the 2010 census which is November 28 for estimation purpose.",
"ECU_Santa_Elena_EC.SE_22007_ECU024","SP.POP.TOTL","YR2010","The reference dates of the year are not specified in the original data source for 2011-14. It is assumed they are the same as the 2010 census which is November 28 for estimation purpose.",
"ECU_Santa_Elena_EC.SE_22007_ECU024","SP.POP.TOTL","YR2011","The reference dates of the year are not specified in the original data source for 2011-14. It is assumed they are the same as the 2010 census which is November 28 for estimation purpose.",
"ECU_Santa_Elena_EC.SE_22007_ECU024","SP.POP.TOTL","YR2012","The reference dates of the year are not specified in the original data source for 2011-14. It is assumed they are the same as the 2010 census which is November 28 for estimation purpose.",
"ECU_Santa_Elena_EC.SE_22007_ECU024","SP.POP.TOTL","YR2013","The reference dates of the year are not specified in the original data source for 2011-14. It is assumed they are the same as the 2010 census which is November 28 for estimation purpose.",
"ECU_Santa_Elena_EC.SE_22007_ECU024","SP.POP.TOTL","YR2014","The reference dates of the year are not specified in the original data source for 2011-14. It is assumed they are the same as the 2010 census which is November 28 for estimation purpose.",
"ECU_Santa_Elena_EC.SE_22007_ECU024","SP.POP.TOTL","YR2015","The reference dates of the year are not specified in the original data source for 2011-14. It is assumed they are the same as the 2010 census which is November 28 for estimation purpose.",
"ECU_Santa_Elena_EC.SE_22007_ECU024","SP.POP.TOTL","YR2016","The reference dates of the year are not specified in the original data source for 2011-14. It is assumed they are the same as the 2010 census which is November 28 for estimation purpose.",
"ECU_Santa_Elena_EC.SE_22007_ECU024","SP.POP.TOTL.ZS","YR2000","The reference dates of the year are not specified in the original data source for 2011-14. It is assumed they are the same as the 2010 census which is November 28 for estimation purpose.",
